dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,A_kept,lr,wd=0.001,0.9608232344337652,0.9782139514267276,0.8962962962962963,0.8330166860519939,0.1650002002716064
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,A_kept,lr,wd=0.1,0.9578980359381528,0.9761945531183084,0.8950617283950617,0.8330117220410731,0.1645870208740234
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,A_kept,mlp,"h=256,seed=0",0.985374007521939,0.9928236675306544,0.905761316872428,0.8372131090526711,1.2294986248016355
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,A_kept,mlp,"h=256,seed=1",0.9858963643961556,0.9929200956611574,0.9053497942386832,0.8378594416597881,1.239809274673462
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,A_kept,mlp,"h=1024,seed=0",0.9892394483911408,0.9949739167861124,0.9065843621399176,0.8399969349549785,1.26910400390625
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,A_kept,mlp,"h=1024,seed=1",0.9891349770162976,0.9948946774834182,0.9074074074074074,0.8405851702490962,1.237812042236328
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,Aprime_heldout,lr,wd=1e-05,0.7995553908855132,0.8034359444202847,0.7852664576802508,0.7818514644351464,0.1671750545501709
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,Aprime_heldout,lr,wd=0.001,0.7995553908855132,0.8034359444202847,0.7852664576802508,0.7818514644351464,0.155207872390747
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,Aprime_heldout,lr,wd=0.1,0.798443868099296,0.8035692923902289,0.786833855799373,0.7849764644351465,0.1590008735656738
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,Aprime_heldout,mlp,"h=256,seed=0",0.8369766580214895,0.8453832047704093,0.774294670846395,0.7682923640167364,0.511563777923584
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,Aprime_heldout,mlp,"h=256,seed=1",0.842534271952575,0.8473869427356671,0.7789968652037618,0.7651935146443515,0.5086052417755127
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,Aprime_heldout,mlp,"h=1024,seed=0",0.8751389403482771,0.8824940503583858,0.7978056426332288,0.7860617154811715,0.5039999485015869
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,Aprime_heldout,mlp,"h=1024,seed=1",0.8799555390885513,0.8831030881841736,0.786833855799373,0.7641867154811716,0.5028164386749268
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,lr,wd=1e-05,0.5393697369563331,0.5338518851270577,0.5426978041129313,0.5391379770483054,0.1660013198852539
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,lr,wd=0.001,0.5393697369563331,0.5338518851270577,0.5426978041129313,0.5391379770483054,0.1539990901947021
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,lr,wd=0.1,0.5391961107735046,0.533650150206743,0.5423492506099686,0.5388293350729967,0.1629998683929443
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,mlp,"h=256,seed=0",0.6526608212518448,0.6519641147947324,0.5953293830602998,0.5954608130949204,1.458587884902954
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,mlp,"h=256,seed=1",0.6510981856063894,0.6547126685410409,0.5988149180899268,0.6034978600164083,1.5692636966705322
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,mlp,"h=1024,seed=0",0.6944179182220679,0.692463230106253,0.5883583130010457,0.5878211210944064,1.5020618438720703
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,mlp,"h=1024,seed=1",0.7006684608038892,0.6856384442935857,0.6036946671314046,0.5896665480532575,1.4702858924865725
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,rff,gamma x0.5,0.5986630783922215,0.5979581517785659,0.5935866155454862,0.5961178819598889,0.3509976863861084
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,rff,gamma x2.0,0.6384234742599184,0.6386044333600571,0.5956779365632625,0.596319524755607,0.3520002365112304
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,tree,"depth=None,it=28",0.6707179442659953,0.6723277670440645,0.5751132798884628,0.5761844043135743,0.6545500755310059
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,tree,"depth=6,it=27",0.6512718117892178,0.6520772179297275,0.5650052283025444,0.5651251865690083,0.6385626792907715
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,knn,k=15,1.0,1.0,0.5758103868943882,0.5541571528828001,0.5740447044372559
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_gender,knn,k=50,1.0,1.0,0.6082258626699198,0.5772684814518281,0.8557543754577637
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,lr,wd=1e-05,0.5873196968462228,0.52960555534606,0.5880052151238592,0.5222038656932226,0.1853189468383789
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,lr,wd=0.001,0.5873196968462228,0.52960555534606,0.5880052151238592,0.5222038656932226,0.1879992485046386
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,lr,wd=0.1,0.587564175698802,0.529542025178796,0.5873533246414603,0.5208236034433952,0.1835618019104004
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,mlp,"h=256,seed=0",0.675495069676473,0.6607816312545322,0.6391786179921773,0.5880763016209541,1.5864224433898926
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,mlp,"h=256,seed=1",0.6878819982071551,0.6604445472586536,0.6470013037809648,0.5945831710446213,1.6367485523223877
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,mlp,"h=1024,seed=0",0.7032841659196479,0.7165730008106305,0.635593220338983,0.59091318244685,1.562699317932129
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,mlp,"h=1024,seed=1",0.6884524488631734,0.7139580491281885,0.6339634941329857,0.5977145481611666,1.5295987129211426
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,rff,gamma x0.5,0.6479504522858772,0.6156487796687685,0.6251629726205997,0.581235513928355,0.3535921573638916
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,rff,gamma x2.0,0.67647298508679,0.6644434063072832,0.6359191655801826,0.5842693315276676,0.3669958114624023
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,tree,"depth=None,it=22",0.7263466710129574,0.7245467256765789,0.6401564537157758,0.5353813177126105,0.722219705581665
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,tree,"depth=6,it=32",0.715019150843452,0.7153483940171088,0.6365710560625815,0.5501152623376284,0.7561419010162354
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,knn,k=15,1.0,1.0,0.795632333767927,0.4732216643984069,0.626654863357544
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_race,knn,k=50,1.0,1.0,0.8001955671447197,0.4631429906243584,0.920457363128662
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,lr,wd=1e-05,0.4153695705321489,0.450531942903411,0.409387222946545,0.4518530347152761,0.1819977760314941
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,lr,wd=0.001,0.4153695705321489,0.450531942903411,0.409387222946545,0.4518530347152761,0.1639997959136963
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,lr,wd=0.1,0.4151250916795697,0.4510641197399572,0.4116688396349413,0.4538893603728519,0.1629998683929443
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,mlp,"h=256,seed=0",0.5024040420503626,0.5759288985611634,0.4638200782268579,0.5110633351309933,1.4785974025726318
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,mlp,"h=256,seed=1",0.5058267459864721,0.5745774122137552,0.4722946544980443,0.5000380162509542,1.468653917312622
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,mlp,"h=1024,seed=0",0.5495884605981582,0.6414288036192293,0.4732724902216427,0.5018102367611101,1.4968290328979492
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,mlp,"h=1024,seed=1",0.5552929671583408,0.6467931853652156,0.4856584093872229,0.4992016931491089,1.4669384956359863
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,rff,gamma x0.5,0.4715182136745171,0.5180566794286221,0.4586049543676662,0.5088683906716577,0.3758652210235595
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,rff,gamma x2.0,0.5203324912395078,0.583971518263054,0.469361147327249,0.5055384653627428,0.3774845600128174
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,tree,"depth=None,it=26",0.6054111319370874,0.6852681076458695,0.4788135593220339,0.4671346038326158,0.8252584934234619
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,tree,"depth=6,it=31",0.5883791052073996,0.6663764051370208,0.4709908735332464,0.4708379746853491,0.836327314376831
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,knn,k=15,1.0,1.0,0.6264667535853976,0.3925235142162721,0.6127233505249023
rafdb,clip-vit-l14,adv1attr_lam03,768,8,32,0,,B_age,knn,k=50,1.0,1.0,0.6316818774445893,0.3735489053168909,0.9226438999176024
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,A_kept,lr,wd=1e-05,0.9385708315921436,0.9492365985493464,0.8983539094650206,0.849901975487359,0.1660001277923584
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,A_kept,lr,wd=0.001,0.9385708315921436,0.9492365985493464,0.8983539094650206,0.849901975487359,0.1620001792907714
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,A_kept,lr,wd=0.1,0.9352277475971584,0.9459167746483214,0.8958847736625515,0.8480110645310024,0.1640000343322754
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,A_kept,mlp,"h=256,seed=0",0.9700167154199748,0.9815569471435726,0.9041152263374486,0.8444027387842177,1.2492201328277588
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,A_kept,mlp,"h=256,seed=1",0.9703301295445048,0.9820967197312996,0.9041152263374486,0.8419941537285739,1.2205016613006592
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,A_kept,mlp,"h=1024,seed=0",0.9762849979105724,0.9867976276961816,0.9037037037037036,0.8382878570216118,1.228090763092041
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,A_kept,mlp,"h=1024,seed=1",0.977225240284162,0.9871736848831324,0.9037037037037036,0.8391660685370386,1.2331833839416504
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,Aprime_heldout,lr,wd=1e-05,0.8258614301593182,0.828023339764998,0.8134796238244514,0.8110747907949791,0.1619999408721923
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,Aprime_heldout,lr,wd=0.001,0.8262319377547239,0.8282756101989031,0.8134796238244514,0.8110747907949791,0.1640000343322754
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,Aprime_heldout,lr,wd=0.1,0.8266024453501297,0.8285278806328082,0.8150470219435737,0.8121208158995816,0.1600000858306884
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,Aprime_heldout,mlp,"h=256,seed=0",0.8692108188217859,0.874006927057605,0.8401253918495298,0.8330151673640167,0.4999997615814209
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,Aprime_heldout,mlp,"h=256,seed=1",0.8706928492034087,0.8750160087932255,0.841692789968652,0.8340611924686192,0.5045833587646484
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,Aprime_heldout,mlp,"h=1024,seed=0",0.8895887365690996,0.8945579954598359,0.841692789968652,0.8236663179916318,0.5199999809265137
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,Aprime_heldout,mlp,"h=1024,seed=1",0.8925527973323453,0.896576158931077,0.8463949843260188,0.8268043933054393,0.5070207118988037
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,lr,wd=1e-05,0.5440576438926991,0.5448004007890597,0.551411641686999,0.5531798278128676,0.1635851860046386
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,lr,wd=0.001,0.5440576438926991,0.5448004007890597,0.551411641686999,0.5531798278128676,0.1632859706878662
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,lr,wd=0.1,0.5442312700755274,0.5449527933523026,0.5517601951899617,0.5535801480690725,0.1650002002716064
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,mlp,"h=256,seed=0",0.6870388054518621,0.6818171169958627,0.639944231439526,0.6368005515523529,1.4389159679412842
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,mlp,"h=256,seed=1",0.6789651879503429,0.6779381160147337,0.6420355524573021,0.6414027518310945,1.4546723365783691
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,mlp,"h=1024,seed=0",0.722111294383193,0.7151662173386645,0.6497037295224817,0.6437923178048612,1.4446191787719729
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,mlp,"h=1024,seed=1",0.7222849205660213,0.7060669179509462,0.6507493900313698,0.6358254504838439,1.4356474876403809
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,rff,gamma x0.5,0.6344300720548659,0.6306832634475447,0.6347159288950854,0.6316208522373454,0.3507404327392578
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,rff,gamma x2.0,0.672454206094279,0.6694355517185682,0.6500522830254444,0.6473096996115411,0.357548713684082
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,tree,"depth=None,it=57",0.7335706224498655,0.7289741456501531,0.631578947368421,0.6261844043135742,0.6880266666412354
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,tree,"depth=6,it=73",0.7223717336574356,0.7147533555415955,0.6294876263506448,0.6207570995067659,0.6930727958679199
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,knn,k=15,1.0,1.0,0.6158940397350994,0.5935931461218358,0.521655797958374
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_gender,knn,k=50,1.0,1.0,0.6291390728476821,0.59844567011634,0.7859973907470703
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,lr,wd=1e-05,0.61763507456605,0.571179077461172,0.6336375488917861,0.5865377681256216,0.1773240566253662
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,lr,wd=0.001,0.61763507456605,0.571179077461172,0.6336375488917861,0.5865377681256216,0.1642699241638183
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,lr,wd=0.1,0.61763507456605,0.5717656201807374,0.6359191655801826,0.5899096663526232,0.1620001792907714
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,mlp,"h=256,seed=0",0.6672642816396381,0.6658588047416208,0.6401564537157758,0.5899606721828533,1.4309358596801758
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,mlp,"h=256,seed=1",0.6935865047673376,0.6672532026355705,0.6646023468057366,0.5972946391732107,1.4034128189086914
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,mlp,"h=1024,seed=0",0.7103740526444463,0.709562279421296,0.6639504563233377,0.6096327850438034,1.4455287456512451
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,mlp,"h=1024,seed=1",0.6927715752587401,0.7260654380735462,0.6421121251629727,0.5949926891894233,1.4461421966552734
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,rff,gamma x0.5,0.6581370711433461,0.619343246333424,0.6551499348109517,0.6054520230911405,0.3602070808410644
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,rff,gamma x2.0,0.6809550973840762,0.6644659868092789,0.651238591916558,0.5975133323625177,0.3700377941131592
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,tree,"depth=None,it=26",0.7544617390595714,0.7558253927052725,0.6897001303780965,0.5847510135324756,0.7231009006500244
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,tree,"depth=6,it=33",0.7450900497107,0.7396385451899098,0.6864406779661016,0.5941529878799866,0.755859375
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,knn,k=15,1.0,1.0,0.8096479791395046,0.4754410446252955,0.5682847499847412
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_race,knn,k=50,1.0,1.0,0.8083441981747066,0.4549279358333784,0.8555824756622314
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,lr,wd=1e-05,0.4037975715100644,0.4834341053123481,0.4084093872229465,0.4992626395931754,0.1792573928833007
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,lr,wd=0.001,0.4038790644609241,0.4834647284940966,0.4084093872229465,0.4992626395931754,0.1486194133758545
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,lr,wd=0.1,0.4029011490506071,0.4809769722992675,0.4061277705345502,0.4980342897102949,0.150442361831665
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,mlp,"h=256,seed=0",0.515361421237063,0.6038262121408546,0.4814211212516297,0.5558465308276272,1.4520692825317385
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,mlp,"h=256,seed=1",0.5230217586178796,0.6006439443040166,0.4996740547588005,0.5675941009616394,1.4240381717681885
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,mlp,"h=1024,seed=0",0.5655610789666694,0.6681572882205915,0.5013037809647979,0.5640776308403627,1.492130994796753
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,mlp,"h=1024,seed=1",0.5572487979789749,0.6641906894440022,0.5039113428943938,0.5653853378681004,1.453326940536499
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,rff,gamma x0.5,0.4819493113845652,0.551991543352576,0.4735984354628422,0.5591813816502136,0.363243818283081
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,rff,gamma x2.0,0.5311710537038546,0.6056575048254327,0.4951108213820078,0.5803427018976447,0.3730001449584961
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,tree,"depth=None,it=33",0.6270067639149214,0.7357308117555262,0.499348109517601,0.5357993778593404,0.8757436275482178
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,tree,"depth=6,it=39",0.5945725694727406,0.7160149951647141,0.4696870925684485,0.522751967589486,0.8968055248260498
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,knn,k=15,1.0,1.0,0.6326597131681877,0.4097058699949505,0.572033166885376
rafdb,clip-vit-l14,adv1attr_lam10,768,8,32,0,,B_age,knn,k=50,1.0,1.0,0.6349413298565841,0.3774263119855291,0.877716064453125
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,A_kept,lr,wd=1e-05,0.8956330965315503,0.8821587820471436,0.8786008230452675,0.8393421216207082,0.1525807380676269
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,A_kept,lr,wd=0.001,0.8956330965315503,0.8821587820471436,0.8786008230452675,0.8393421216207082,0.1599147319793701
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,A_kept,lr,wd=0.1,0.8929168407856247,0.8762905969905253,0.8777777777777778,0.8385023399768361,0.1666438579559326
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,A_kept,mlp,"h=256,seed=0",0.9257208524864188,0.9384874996197456,0.8864197530864197,0.836627232200285,1.206977367401123
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,A_kept,mlp,"h=256,seed=1",0.926870037609695,0.9393525434212032,0.8893004115226337,0.8439168965592027,1.2233412265777588
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,A_kept,mlp,"h=1024,seed=0",0.9363769327204348,0.9528998638721228,0.8909465020576132,0.8346711011889795,1.2145726680755615
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,A_kept,mlp,"h=1024,seed=1",0.937630589218554,0.954594655168846,0.8868312757201646,0.8304116818273755,1.2336561679840088
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,Aprime_heldout,lr,wd=1e-05,0.7476843275287144,0.7489796593328801,0.7398119122257053,0.7411218619246862,0.165074348449707
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,Aprime_heldout,lr,wd=0.001,0.7476843275287144,0.7489796593328801,0.7398119122257053,0.7411218619246862,0.1620001792907714
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,Aprime_heldout,lr,wd=0.1,0.7480548351241201,0.7496770094026152,0.7413793103448276,0.7421678870292887,0.1645102500915527
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,Aprime_heldout,mlp,"h=256,seed=0",0.7951092997406447,0.8070848937508708,0.7476489028213166,0.7525889121338911,0.5006527900695801
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,Aprime_heldout,mlp,"h=256,seed=1",0.8017784364579474,0.8080651244745245,0.7539184952978056,0.7526150627615062,0.504000186920166
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,Aprime_heldout,mlp,"h=1024,seed=0",0.8332715820674323,0.8482014560613161,0.7492163009404389,0.7411610878661088,0.5029995441436768
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,Aprime_heldout,mlp,"h=1024,seed=1",0.8454983327158206,0.8400584338544812,0.774294670846395,0.7412656903765691,0.5035476684570312
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,lr,wd=1e-05,0.5386752322250196,0.5335383690165167,0.5454862321366329,0.5375732684913362,0.1589999198913574
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,lr,wd=0.001,0.5386752322250196,0.5335383690165167,0.5454862321366329,0.5375732684913362,0.1626031398773193
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,lr,wd=0.1,0.5391092976820905,0.5338946792460881,0.5440920181247821,0.5362470223092054,0.1659998893737793
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,mlp,"h=256,seed=0",0.673843215556906,0.6709014040098704,0.6165911467410248,0.6144713301505402,1.4353878498077393
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,mlp,"h=256,seed=1",0.676187169025089,0.6750804249677369,0.6183339142558383,0.6181231404876988,1.445267677307129
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,mlp,"h=1024,seed=0",0.7101310877680355,0.7078830548631059,0.6096200766817707,0.6060982119028556,1.454834222793579
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,mlp,"h=1024,seed=1",0.7159475648927859,0.700011165821862,0.6305332868595329,0.6136153367138155,1.4609544277191162
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,rff,gamma x0.5,0.613855369389704,0.6106263792418518,0.6005576856047403,0.5991736599155868,0.3487908840179443
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,rff,gamma x2.0,0.6619498220331625,0.6609312658199129,0.6005576856047403,0.5996320513200684,0.3576383590698242
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,tree,"depth=None,it=56",0.7322684260786526,0.7277818590687595,0.5887068665040084,0.5801537526317351,0.7295491695404053
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,tree,"depth=6,it=55",0.7021442833579303,0.6975423878515858,0.5831300104566051,0.5754905158694856,0.8006584644317627
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,knn,k=15,1.0,1.0,0.5921924015336354,0.5706802479020253,0.5410127639770508
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_gender,knn,k=50,1.0,1.0,0.6064830951551063,0.5760919846988702,0.8186392784118652
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,lr,wd=1e-05,0.6041072447233314,0.5671232242662975,0.5932203389830508,0.5444475409984999,0.1860382556915283
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,lr,wd=0.001,0.6041887376741912,0.5671587192437583,0.5932203389830508,0.5444475409984999,0.1665918827056884
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,lr,wd=0.1,0.6050036671827886,0.5686555818978227,0.5941981747066493,0.5490833699459077,0.1670000553131103
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,mlp,"h=256,seed=0",0.6772879145953875,0.6774531029192196,0.6476531942633638,0.6190523534484477,1.442680835723877
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,mlp,"h=256,seed=1",0.6897563360769293,0.6822292107175705,0.6567796610169492,0.6142195726738844,1.4757473468780518
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,mlp,"h=1024,seed=0",0.7165675169097873,0.7218486368377844,0.6704693611473272,0.6225538982367714,1.6115872859954834
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,mlp,"h=1024,seed=1",0.6919566457501426,0.7252033109571124,0.6430899608865711,0.620161723669944,1.5143473148345947
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,rff,gamma x0.5,0.6654714367207236,0.6442938036610916,0.6489569752281616,0.6077127032502173,0.3614218235015869
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,rff,gamma x2.0,0.6887784206666123,0.6804119776312,0.659387222946545,0.6160882120788174,0.3661162853240967
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,tree,"depth=None,it=28",0.7455790074158585,0.7588107853959144,0.673728813559322,0.5864105941408847,0.7656099796295166
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,tree,"depth=6,it=35",0.7436231765952245,0.7482313242674087,0.674380704041721,0.5885349476420806,0.7781727313995361
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,knn,k=15,1.0,1.0,0.8024771838331161,0.4729187568312454,0.5612876415252686
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_race,knn,k=50,1.0,1.0,0.7998696219035202,0.4452583436457089,0.8526859283447266
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_age,lr,wd=1e-05,0.4135767256132344,0.4653959466873004,0.4061277705345502,0.466225366286576,0.1742463111877441
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_age,lr,wd=0.001,0.4135767256132344,0.4653959466873004,0.4064537157757497,0.4663457032300176,0.1611974239349365
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_age,lr,wd=0.1,0.4123543313503382,0.4661203849071541,0.4028683181225554,0.4655028897010173,0.1519970893859863
rafdb,clip-vit-l14,adv1attr_lam30,768,8,32,0,,B_age,mlp,"h=256,seed=0",0.4999592535245701,0.5912155457372452,0.4579530638852673,0.5189828212546304,1.4121882915496826
