dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,mlp,"h=256,seed=1",0.45261184907505503,0.43990276512453247,0.42209908735332463,0.3915585565484776,1.4082064628601074
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,mlp,"h=1024,seed=0",0.4557900741585853,0.47534613592701896,0.40580182529335074,0.38278544837271006,1.4484801292419434
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,mlp,"h=1024,seed=1",0.352294026566702,0.4765192881056426,0.3116036505867014,0.39817179192653085,1.4605605602264404
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,rff,gamma x0.5,0.38888436150273004,0.40879071561830443,0.37646675358539766,0.3987638968683112,0.3489990234375
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,rff,gamma x2.0,0.4205036264363133,0.4575826344744908,0.38852672750977835,0.4025897556402615,0.3490750789642334
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,tree,"depth=None,it=16",0.4934398174557901,0.5809901460939716,0.4031942633637549,0.36500501090037457,0.36672401428222656
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,tree,"depth=6,it=17",0.46891043924700515,0.5476973925510333,0.39048239895697523,0.366799710104132,0.3829991817474365
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,knn,k=15,1.0,1.0,0.7594524119947849,0.3320009193920388,0.16805243492126465
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_race,knn,k=50,1.0,1.0,0.766297262059974,0.3333333333333333,0.241044282913208
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,lr,wd=1e-05,0.28367696194279196,0.30272087184641727,0.2926988265971317,0.32978976868526355,0.19799113273620605
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,lr,wd=0.001,0.28367696194279196,0.30272087184641727,0.2926988265971317,0.32978976868526355,0.18799996376037598
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,lr,wd=0.1,0.28367696194279196,0.3027944153313354,0.2923728813559322,0.3296825480010648,0.1945784091949463
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,mlp,"h=256,seed=0",0.34691549180995845,0.3788372898296811,0.33572359843546284,0.3453194504385337,1.464935541152954
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,mlp,"h=256,seed=1",0.3420259147583734,0.3823374948104724,0.3288787483702738,0.3472981116375885,1.4630260467529297
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,mlp,"h=1024,seed=0",0.37062994051014586,0.4062429490029468,0.3458279009126467,0.3503872220535634,1.4767158031463623
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,mlp,"h=1024,seed=1",0.3651699128025426,0.40558640387596334,0.3471316818774446,0.35025160416049544,1.4795875549316406
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,rff,gamma x0.5,0.33738081655936764,0.37382173544072195,0.3324641460234681,0.3514067110675592,0.34700489044189453
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,rff,gamma x2.0,0.3462635482030804,0.3954148766522954,0.31486310299869624,0.33654100813703636,0.35199570655822754
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,tree,"depth=None,it=18",0.4379431179202999,0.5300428898152648,0.34647979139504564,0.3263696821628715,0.42135167121887207
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,tree,"depth=6,it=23",0.4277564990628311,0.5062504604479628,0.34778357235984353,0.33931728748362355,0.48606085777282715
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,knn,k=15,1.0,1.0,0.5153194263363755,0.24853730308239688,0.1580338478088379
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,B_age,knn,k=50,1.0,1.0,0.5436766623207301,0.24692487417181574,0.2728996276855469
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,lr,wd=1e-05,0.5857725083364209,0.5773164899718104,0.6065830721003135,0.5794456066945607,0.18116068840026855
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,lr,wd=0.001,0.5857725083364209,0.5773164899718104,0.6065830721003135,0.5794456066945607,0.16199803352355957
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,lr,wd=0.1,0.5850314931456095,0.5768119491040001,0.6065830721003135,0.5794456066945607,0.1640000343322754
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,mlp,"h=256,seed=0",0.6320859577621342,0.6511328596137905,0.6112852664576802,0.6262421548117154,0.4895355701446533
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,mlp,"h=256,seed=1",0.6609855502037791,0.6538969272968572,0.6489028213166145,0.6284780334728033,0.4830002784729004
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,mlp,"h=1024,seed=0",0.671359762875139,0.6858849590526734,0.6128526645768025,0.6148143305439331,0.5040361881256104
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,mlp,"h=1024,seed=1",0.6872915894775843,0.6789294022774004,0.6394984326018809,0.6180439330543932,0.4905660152435303
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,rff,gamma x0.5,0.6135605779918488,0.6371840990110436,0.6191222570532915,0.635630230125523,0.19393658638000488
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,rff,gamma x2.0,0.6583919970359392,0.6730497771435247,0.6410658307210031,0.6378007322175732,0.18175625801086426
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,tree,"depth=None,it=9",0.6954427565765098,0.7080685725222962,0.6065830721003135,0.5939984309623431,0.2573561668395996
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,tree,"depth=6,it=13",0.62467580585402,0.673682388357139,0.5846394984326019,0.6063807531380754,0.2742176055908203
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,knn,k=15,1.0,1.0,0.7178683385579937,0.5061061715481171,0.025002241134643555
rafdb_dinol,dinov2-l14,lda_shrink,1024,4,16,0,,Aprime_heldout,knn,k=50,1.0,1.0,0.7601880877742947,0.5343488493723849,0.046006202697753906
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,lr,wd=1e-05,0.9265566234851651,0.9531740715172947,0.8362139917695474,0.7709281432048287,0.16597366333007812
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,lr,wd=0.001,0.9265566234851651,0.9531740715172947,0.8362139917695474,0.7709281432048287,0.14799952507019043
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,lr,wd=0.1,0.9244671959882992,0.9519964657160124,0.8353909465020576,0.7711550581022177,0.14902734756469727
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,mlp,"h=256,seed=0",0.9458838278311743,0.9657003177181236,0.8493827160493828,0.760613682773054,1.1690361499786377
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,mlp,"h=256,seed=1",0.946510656080234,0.9659494983116396,0.8506172839506173,0.7657855212782257,1.1759982109069824
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,mlp,"h=1024,seed=0",0.9471374843292938,0.9665989135040747,0.8493827160493828,0.7629337096456597,1.1876671314239502
