dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,lr,wd=0.1,0.11433461005623013,0.1722825012716537,0.11571056062581486,0.18184286519895446,0.1639995574951172
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,mlp,"h=256,seed=0",0.1891451389454812,0.20885152996384462,0.1769882659713168,0.18143704805436658,1.4391765594482422
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,mlp,"h=256,seed=1",0.17643223861136012,0.20628987225414105,0.1619947848761408,0.1770566295330465,1.423809289932251
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,mlp,"h=1024,seed=0",0.15785184581533698,0.21176942047239433,0.14308996088657105,0.17423567999312445,1.4437999725341797
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,mlp,"h=1024,seed=1",0.2198679814196072,0.2051158934758718,0.20404172099087353,0.18295233581227582,1.4346604347229004
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,rff,gamma x0.5,0.16567516909787303,0.20402315098637389,0.15319426336375488,0.18095176771918328,0.3557398319244385
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,rff,gamma x2.0,0.19737592698231604,0.22364965861650274,0.1698174706649283,0.1723190220986434,0.35748815536499023
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,tree,"depth=None,it=12",0.24602721864558716,0.33489899115538935,0.1606910039113429,0.1755253878703659,0.27353668212890625
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,tree,"depth=6,it=15",0.23600358568983784,0.30362590101997655,0.15938722294654498,0.16907823602437763,0.30700016021728516
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,knn,k=15,1.0,1.0,0.31910039113428945,0.15148819325783644,0.057000160217285156
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_emotion,knn,k=50,1.0,1.0,0.3539765319426336,0.15101722239083323,0.1367025375366211
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,lr,wd=1e-05,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.18596124649047852
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,lr,wd=0.001,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.16200518608093262
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,lr,wd=0.1,0.5626356454553346,0.5410240657278317,0.5472289996514464,0.5274733366940466,0.16399455070495605
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,mlp,"h=256,seed=0",0.5564719159649275,0.556609302666756,0.5437434646218194,0.5444644604572546,1.4073779582977295
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,mlp,"h=256,seed=1",0.5694070665856411,0.556589135323305,0.5454862321366329,0.5339061372554834,1.4011578559875488
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,mlp,"h=1024,seed=0",0.5874641895997916,0.5555628757820149,0.5569884977344022,0.5291477626545681,1.4329071044921875
